record_type	tensor_id	source_name	layer_id	family	source_dtype	source_shape	runtime_layout	owning_gpu	tp_rank	ep_rank	split_axis	shard_index	shard_count	expert_first	expert_count	kv_ratio	kv_rows_per_slot	bytes_estimate	source_pack_file	source_shard_offset	source_byte_length	kernel_family
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	5	5	-1	tensor_dim	5	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	6	6	-1	tensor_dim	6	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	7	7	-1	tensor_dim	7	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	0	0	-1	tensor_dim	0	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	1	1	-1	tensor_dim	1	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	2	2	-1	tensor_dim	2	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	3	3	-1	tensor_dim	3	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	4	4	-1	tensor_dim	4	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	5	5	-1	tensor_dim	5	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	6	6	-1	tensor_dim	6	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	42	dense_or_embedding	bf16	[4096x64]	source_bf16	7	7	-1	tensor_dim	7	8	-1	0	-1	0	65536	gpu7.weights	7185792768	524288	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	1056768	gpu7.weights	7186317056	8454144	ds4_indexer_mixed_pending
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	42	control_or_router	f32	[512]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	2048	gpu7.weights	7194771200	2048	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
replicated_control	blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	42	control_or_router	f32	[1024]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	4096	gpu7.weights	7194773248	4096	ds4_attention_control
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	264192	gpu7.weights	7194777344	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	0	0	-1	vocab	0	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	1	1	-1	vocab	1	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	2	2	-1	vocab	2	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	3	3	-1	vocab	3	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	4	4	-1	vocab	4	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	5	5	-1	vocab	5	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	6	-1	vocab	6	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	7	7	-1	vocab	7	8	-1	0	-1	0	4227072	gpu7.weights	7196890880	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	0	0	-1	vocab	0	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	1	1	-1	vocab	1	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	2	2	-1	vocab	2	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	3	3	-1	vocab	3	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	4	4	-1	vocab	4	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	5	5	-1	vocab	5	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	6	-1	vocab	6	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	42	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	7	7	-1	vocab	7	8	-1	0	-1	0	4227072	gpu7.weights	7230707456	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	42	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	528384	gpu7.weights	7264524032	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	42	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	4227072	gpu7.weights	7268751104	33816576	v100_fp8_dequant_f16_hmma_pending
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.attn_norm.weight	blk.42.attn_norm.weight	42	control_or_router	f32	[4096]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	16384	gpu7.weights	7302567680	16384	ds4_attention_control
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.exp_probs_b	blk.42.exp_probs_b	42	control_or_router	f32	[256]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1024	gpu7.weights	10725136128	1024	ds4_router_f32_i32
replicated_control	blk.42.ffn_gate_inp.weight	blk.42.ffn_gate_inp.weight	42	control_or_router	f32	[4096x256]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	4194304	gpu7.weights	10725137152	4194304	ds4_router_f32_i32
replicated_control	blk.42.ffn_gate_inp.weight	blk.42.ffn_gate_inp.weight	42	control_or_router	f32	[4096x256]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	4194304	gpu7.weights	10725137152	4194304	ds4_router_f32_i32
replicated_control	blk.42.ffn_gate_inp.weight	blk.42.ffn_gate_inp.weight	42	control_or_router	f32	[4096x256]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	4194304	gpu7.weights	10725137152	4194304	ds4_router_f32_i32
replicated_control	blk.42.ffn_gate_inp.weight	blk.42.ffn_gate_inp.weight	42	control_or_router	f32	[4096x256]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	4194304	gpu7.weights	10725137152	4194304	ds4_router_f32_i32
replicated_control	blk.42.ffn_gate_inp.weight	blk.42.ffn_gate_inp.weight	42	control_or_router	f32	[4096x256]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	4194304	gpu7.weights	10725137152	4194304	ds4_router_f32_i32
